Data Source File,middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55fd7d3d2f40,5,0x55fd7d3cd8c0,Kirk
0x55fd7d3cdae0,8,0x55fd7d3cda40,Rodrigo
0x55fd7d40ba00,6,0x55fd7d3cda80,Kaine
0x55fd7d3d3a40,4,0x55fd7d3cdb80,Rog
0x55fd7d414440,6,0x55fd7d3cdbc0,Kerby
0x55fd7d4097c0,6,0x55fd7d3cdd40,Jozef
0x55fd7d3d1c60,8,0x55fd7d3cde00,Rowland
0x55fd7d4117c0,7,0x55fd7d3cdec0,Kaiser
0x55fd7d40d1c0,6,0x55fd7d3cdfc0,Robby
0x55fd7d40f200,4,0x55fd7d3ce080,Kin
0x55fd7d3d1fc0,7,0x55fd7d3ce1c0,Killie
0x55fd7d408c80,6,0x55fd7d3ce200,Richy
0x55fd7d4075c0,8,0x55fd7d3ce240,Joseito
0x55fd7d40db00,6,0x55fd7d3ce3c0,Rodge
0x55fd7d408bc0,5,0x55fd7d3ce440,Joey
0x55fd7d3cc7a0,8,0x55fd7d3ce640,Robinet
0x55fd7d417260,4,0x55fd7d3ce6e0,Gun
0x55fd7d4085c0,5,0x55fd7d3ce760,Jody
0x55fd7d410a00,6,0x55fd7d3ce7a0,Keary
0x55fd7d3d0da0,6,0x55fd7d3ce820,Kirby
0x55fd7d417740,4,0x55fd7d3ce840,Gus
0x55fd7d40a140,7,0x55fd7d3ce940,Joseph
0x55fd7d3d3cc0,7,0x55fd7d3ce980,Kippie
0x55fd7d408280,7,0x55fd7d3ce9c0,Jordon
0x55fd7d412880,7,0x55fd7d3cea00,Karoly
0x55fd7d417f60,4,0x55fd7d3ceaa0,Guy
0x55fd7d418600,4,0x55fd7d3ceac0,Had
0x55fd7d4116c0,5,0x55fd7d3ceb00,Ross
0x55fd7d3d0f20,6,0x55fd7d3ced40,Klaus
0x55fd7d4121e0,4,0x55fd7d3ced60,Hal
0x55fd7d40d560,4,0x55fd7d3cef40,Ham
0x55fd7d4144c0,7,0x55fd7d3cefc0,Keenan
0x55fd7d40ac00,4,0x55fd7d3cf0c0,Jud
0x55fd7d3cefa0,6,0x55fd7d3cf280,Kiley
0x55fd7d40c880,7,0x55fd7d3cf3c0,Josias
0x55fd7d408a40,6,0x55fd7d3cf4c0,Jonas
0x55fd7d410980,7,0x55fd7d3cf500,Robers
0x55fd7d3c9f70,8,0x55fd7d3cf6c0,Reinold
0x55fd7d40ea00,7,0x55fd7d3cf880,Julius
0x55fd7d40adc0,9,0x55fd7d3cf980,Johannes
0x55fd7d410c40,4,0x55fd7d3cf9c0,Ron
0x55fd7d412200,10,0x55fd7d3cfa40,Roosevelt
0x55fd7d408940,6,0x55fd7d3cfac0,Jonah
0x55fd7d413cc0,7,0x55fd7d3cfbc0,Rockie
0x55fd7d3d0620,6,0x55fd7d3cfe40,Kinny
0x55fd7d40b3c0,6,0x55fd7d3cff40,Julio
0x55fd7d3cdd20,6,0x55fd7d3d01c0,Keven
0x55fd7d3d0320,7,0x55fd7d3d0200,Khalil
0x55fd7d411f80,7,0x55fd7d3d02c0,Karlan
0x55fd7d3cdfa0,9,0x55fd7d3d0440,Richmond
0x55fd7d410300,6,0x55fd7d3d0480,Keane
0x55fd7d409880,6,0x55fd7d3d0540,Judah
0x55fd7d3c9bf0,7,0x55fd7d3d0640,Jimmie
0x55fd7d40a100,7,0x55fd7d3d0680,Reuven
0x55fd7d4122a0,4,0x55fd7d3d06a0,Hew
0x55fd7d4088c0,7,0x55fd7d3d07e0,Reilly
0x55fd7d415e00,3,0x55fd7d3d0840,Hi
0x55fd7d3cfbe0,6,0x55fd7d3d0880,Killy
0x55fd7d3d0ea0,7,0x55fd7d3d08c0,Kilian
0x55fd7d409ac0,7,0x55fd7d3d0900,Reuben
0x55fd7d412740,6,0x55fd7d3d0b00,Kelby
0x55fd7d409900,7,0x55fd7d3d0b80,Renaud
0x55fd7d3c9d30,4,0x55fd7d3d0cc0,Job
0x55fd7d411d40,7,0x55fd7d3d0dc0,Kareem
0x55fd7d40fd40,9,0x55fd7d3d0f00,Reinhold
0x55fd7d3d0780,6,0x55fd7d3d0fc0,Kippy
0x55fd7d3d00e0,5,0x55fd7d3d1100,Kerr
0x55fd7d413300,5,0x55fd7d3d1200,Keir
