Data Source File,first-names.txt
Memory Manager Type,First Fit
Total Memory Allocated by sbrk (bytes),21435
Size of freedMBList,2421
Size of allocMBList,990
Number of Times Blocks were Split,1180
Number of Times Blocks were Merged,759
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55f37156f870,7,0x55f37156f930,Dorisa
0x55f371569f10,7,0x55f37156f990,Dorise
0x55f37156f950,7,0x55f37156f9f0,Dorita
0x55f37156f350,5,0x55f37156fa10,Doro
0x55f37156f9b0,9,0x55f37156fa70,Dorolice
0x55f37156fa30,9,0x55f37156fad0,Dorolisa
0x55f371569eb0,8,0x55f37156fb30,Dorotea
0x55f37156faf0,9,0x55f37156fb90,Doroteya
0x55f371569d10,9,0x55f37156fbf0,Dorothea
0x55f37156fbb0,9,0x55f37156fc50,Dorothee
0x55f371569c70,8,0x55f37156fcb0,Dorothy
0x55f37156fc70,7,0x55f37156fd10,Dorree
0x55f37156f4f0,6,0x55f37156fd30,Dorri
0x55f371569b30,7,0x55f37156fd50,Dorrie
0x55f371569ad0,7,0x55f37156fdb0,Dorris
0x55f37156f550,6,0x55f37156fdd0,Dorry
0x55f37156fd70,8,0x55f37156fe30,Dorthea
0x55f371569a70,7,0x55f37156fe90,Dorthy
0x55f37156a2d0,5,0x55f37156feb0,Dory
0x55f37156fb50,5,0x55f37156ff10,Dosi
0x55f371562bf0,4,0x55f37156ff30,Dot
0x55f371569bd0,5,0x55f37156ff90,Doti
0x55f3715699f0,6,0x55f37156fff0,Dotti
0x55f371569990,7,0x55f371570050,Dottie
0x55f371570010,6,0x55f3715700b0,Dotty
0x55f37156d490,4,0x55f3715700d0,Dre
0x55f3715698b0,7,0x55f371570130,Dreddy
0x55f371570070,6,0x55f371570150,Dredi
0x55f371569910,6,0x55f371570170,Drona
0x55f37156d550,4,0x55f371570190,Dru
0x55f3715700f0,6,0x55f3715701f0,Druci
0x55f3715701b0,7,0x55f371570250,Drucie
0x55f3715696d0,8,0x55f3715702b0,Drucill
0x55f371569810,6,0x55f3715702d0,Drucy
0x55f371570270,6,0x55f371570330,Drusi
0x55f3715702f0,7,0x55f371570390,Drusie
0x55f371569450,9,0x55f3715703f0,Drusilla
0x55f371570350,6,0x55f371570410,Drusy
0x55f3715694b0,6,0x55f371570430,Dulce
0x55f37155b2c0,5,0x55f371570470,Glad
0x55f37155dd90,7,0x55f3715704b0,Glynis
0x55f371561330,6,0x55f3715705b0,Reena
0x55f3715ab310,9,0x55f3715706b0,Gratiana
0x55f37156fe50,5,0x55f3715706d0,Dyan
0x55f37155cc60,5,0x55f371570710,Gwen
0x55f37155de70,12,0x55f3715707d0,Guillemette
0x55f3715703b0,5,0x55f371570830,Dyna
0x55f37155e450,1
0x55f37156c8d0,4,0x55f371570a50,Eba
0x55f37156c150,4,0x55f371570b30,Eda
0x55f37155b7c0,9,0x55f371570bb0,Giustina
0x55f37156dfb0,4,0x55f371570c10,Ede
0x55f371560830,6,0x55f371570c50,Reeba
0x55f37156e010,4,0x55f371570cf0,Edi
0x55f371571050,1
0x55f37155e970,8,0x55f371570f30,Gweneth
0x55f37156eb90,4,0x55f371570f50,Edy
0x55f37155e770,6,0x55f371570fd0,Rania
0x55f371573950,9,0x55f371571010,Gwenneth
0x55f37155b820,1
0x55f371561f50,2
0x55f37155e030,10,0x55f371571350,Guinevere
0x55f3715abdd0,7,0x55f371571690,Gretel
0x55f371573710,1
0x55f37155bf80,8,0x55f371571890,Glenine
0x55f37155b200,7,0x55f371571910,Giulia
0x55f371573e50,1
0x55f371583730,6,0x55f371571d10,Ranna
0x55f371573a50,5,0x55f371572210,Rebe
0x55f3715aad70,1
0x55f37155f650,3,0x55f371572670,Em
0x55f37156ec50,4,0x55f371572690,Ema
0x55f3715aae90,7,0x55f371572710,Gracie
0x55f371586510,2
0x55f371572ed0,1
0x55f37157faf0,1
0x55f371570a90,3
0x55f37155e3b0,6,0x55f371572c50,Gusti
0x55f371563470,5,0x55f371572d10,Lora
0x55f371576ed0,7,0x55f371572d50,Gretna
0x55f371573ad0,1
0x55f371563530,7,0x55f3715730d0,Lorain
0x55f3715ab450,7,0x55f371573190,Grayce
0x55f371571d50,10,0x55f3715731d0,Guenevere
0x55f37155d3b0,5,0x55f3715732d0,Lira
0x55f371580150,2
0x55f37155b340,5,0x55f371573410,Glen
0x55f37155ba80,5,0x55f371573490,Lily
0x55f371561d70,7,0x55f371573590,Loella
0x55f37155dc30,7,0x55f3715738d0,Gussie
0x55f37155ce40,7,0x55f371573910,Glynda
0x55f3715aa850,6,0x55f371573990,Greer
0x55f37155d630,6,0x55f3715739d0,Randi
0x55f37155c280,6,0x55f371573a10,Goldy
0x55f371571b50,2
0x55f371565430,8,0x55f371573fd0,Lorelle
0x55f37156a910,4,0x55f371573ff0,Eva
0x55f37156f790,4,0x55f3715741d0,Eve
0x55f37155ba00,6,0x55f371574250,Gladi
0x55f3715ab810,7,0x55f371574290,Grazia
0x55f371584e50,2
0x55f3715604b0,7,0x55f371574750,Livvie
0x55f371565070,8,0x55f371574b10,Loralyn
0x55f371563a10,7,0x55f371574b50,Guinna
0x55f371586c10,1
0x55f371562f50,5,0x55f371574d10,Gray
0x55f37155b480,5,0x55f371575190,Gwyn
0x55f371564e50,6,0x55f3715751d0,Gusty
0x55f371565230,8,0x55f371575210,Lorelei
0x55f3715623b0,5,0x55f371575290,Rene
0x55f371566d10,2
0x55f371578510,3
0x55f371573a90,2
0x55f3715ab9d0,7,0x55f371575a50,Gretal
0x55f37155c3a0,6,0x55f371575f90,Glory
0x55f371571090,3
0x55f37155f570,8,0x55f371576090,Gwenore
0x55f37155dcf0,9,0x55f371576350,Guillema
0x55f371585c50,4,0x55f371576450,Lin
0x55f371582690,1
0x55f371594610,1
0x55f371585a10,1
0x55f37155cf20,3
0x55f37155c340,7,0x55f371576a10,Glenna
0x55f371564cb0,6,0x55f371576c10,Reine
0x55f371566710,6,0x55f371576cd0,Golda
0x55f37155fff0,7,0x55f371576d50,Rebeca
0x55f37155e2b0,6,0x55f371576d90,Gusta
0x55f37155f730,8,0x55f371576e50,Gwyneth
0x55f3715ab490,8,0x55f371577110,Lindsey
0x55f3715aab90,7,0x55f371577150,Linell
0x55f371560670,7,0x55f3715771d0,Livvyy
0x55f371575890,3
0x55f371573b10,3
0x55f37155b900,7,0x55f371577390,Gizela
0x55f371591130,1
0x55f3715670d0,3
0x55f371578310,9,0x55f3715775d0,Gwenette
0x55f37155ea70,4,0x55f371577a90,Liv
0x55f371575790,1
0x55f37155e6f0,6,0x55f371577c90,Ranee
0x55f371586890,1
0x55f37155daf0,6,0x55f371577d90,Gussy
0x55f37155cc40,7,0x55f371577f90,Gloria
0x55f3715aac10,7,0x55f3715782d0,Linnea
0x55f37155f3f0,7,0x55f371578390,Lissie
0x55f3715747d0,7,0x55f371578570,Gwynne
0x55f371568190,6,0x55f3715785d0,Gypsy
0x55f37155f9b0,7,0x55f371578630,Hadria
0x55f37155fa70,7,0x55f371578650,Hailee
0x55f37155e8b0,6,0x55f371578670,Haily
0x55f371560630,8,0x55f3715786d0,Haleigh
0x55f3715606b0,8,0x55f371578730,Halette
0x55f37155f270,6,0x55f371578750,Haley
0x55f37155b500,5,0x55f371578770,Hali
0x55f37155fd30,6,0x55f3715787d0,Halie
0x55f371561370,9,0x55f371578830,Halimeda
0x55f37155feb0,7,0x55f371578850,Halley
0x55f37155ffb0,6,0x55f3715788b0,Halli
0x55f3715601b0,7,0x55f3715788d0,Hallie
0x55f371560370,6,0x55f3715788f0,Hally
0x55f37155b600,5,0x55f371578910,Hana
0x55f371560470,6,0x55f371578970,Hanna
0x55f371560770,7,0x55f3715789d0,Hannah
0x55f3715607f0,6,0x55f371578a30,Hanni
0x55f3715608b0,7,0x55f371578a90,Hannie
0x55f371560b30,7,0x55f371578ab0,Hannis
0x55f371560c30,6,0x55f371578ad0,Hanny
0x55f371560e70,6,0x55f371578b30,Happy
0x55f3715616f0,8,0x55f371578b90,Harlene
0x55f371560ef0,7,0x55f371578bb0,Harley
0x55f371561870,6,0x55f371578bd0,Harli
0x55f371561f30,7,0x55f371578c30,Harlie
0x55f371562030,9,0x55f371578c90,Harmonia
0x55f371562df0,9,0x55f371578cf0,Harmonie
0x55f371562270,8,0x55f371578d10,Harmony
0x55f371562330,6,0x55f371578d70,Harri
0x55f371562470,7,0x55f371578d90,Harrie
0x55f371562c30,8,0x55f371578db0,Harriet
0x55f371563230,9,0x55f371578e10,Harriett
0x55f371563370,10,0x55f371578e70,Harrietta
0x55f371563970,10,0x55f371578ed0,Harriette
0x55f371563430,8,0x55f371578f30,Harriot
0x55f371563c70,9,0x55f371578f90,Harriott
0x55f3715624f0,6,0x55f371578fb0,Hatti
0x55f371562f30,7,0x55f371578fd0,Hattie
0x55f371562730,6,0x55f371578ff0,Hatty
0x55f3715634f0,7,0x55f371579050,Hayley
0x55f371562970,6,0x55f371579070,Hazel
0x55f371562a70,6,0x55f371579090,Heath
0x55f371563d30,8,0x55f3715790b0,Heather
0x55f37155c400,5,0x55f3715790d0,Heda
0x55f371563070,6,0x55f3715790f0,Hedda
0x55f3715636b0,6,0x55f371579150,Heddi
0x55f3715637b0,7,0x55f371579170,Heddie
0x55f3715ab010,5,0x55f371579190,Hedi
0x55f371563db0,7,0x55f3715791f0,Hedvig
0x55f371563e30,8,0x55f371579250,Hedvige
0x55f371563f70,7,0x55f371579270,Hedwig
0x55f371564430,8,0x55f3715792d0,Hedwiga
0x55f371561030,5,0x55f3715792f0,Hedy
0x55f371563ef0,6,0x55f371579310,Heida
0x55f371564070,6,0x55f371579330,Heidi
0x55f371564170,7,0x55f371579350,Heidie
0x55f3715647f0,8,0x55f3715793b0,Helaina
0x55f3715648f0,8,0x55f371579410,Helaine
0x55f371564330,6,0x55f371579430,Helen
0x55f371564bb0,16,0x55f371579490,Helen-Elizabeth
0x55f371564af0,7,0x55f3715794f0,Helena
0x55f371564ef0,7,0x55f371579550,Helene
0x55f371565370,8,0x55f371579570,Helenka
0x55f3715649f0,6,0x55f371579590,Helga
0x55f371564e30,6,0x55f3715795b0,Helge
0x55f371564fb0,6,0x55f3715795d0,Helli
0x55f3715654b0,8,0x55f3715795f0,Heloise
0x55f3715652f0,6,0x55f371579650,Helsa
0x55f371565530,6,0x55f3715796b0,Helyn
0x55f371565df0,9,0x55f371579710,Hendrika
0x55f3715655f0,6,0x55f371579770,Henka
0x55f371565770,7,0x55f3715797d0,Henrie
0x55f371565eb0,9,0x55f371579830,Henrieta
0x55f3715663f0,10,0x55f371579890,Henrietta
0x55f3715666f0,10,0x55f3715798b0,Henriette
0x55f371566bb0,10,0x55f3715798d0,Henryetta
0x55f371566cb0,10,0x55f371579930,Hephzibah
0x55f371565830,7,0x55f371579950,Hermia
0x55f371565cb0,8,0x55f371579970,Hermina
0x55f371566030,8,0x55f371579990,Hermine
0x55f3715668f0,9,0x55f3715799b0,Herminia
0x55f371566d70,9,0x55f371579a10,Hermione
0x55f371565ab0,6,0x55f371579a70,Herta
0x55f371565bb0,7,0x55f371579a90,Hertha
0x55f3715662b0,7,0x55f371579ab0,Hester
0x55f371566630,8,0x55f371579ad0,Hesther
0x55f3715665b0,7,0x55f371579af0,Hestia
0x55f371567030,6,0x55f371579b50,Hetti
0x55f371567130,7,0x55f371579bb0,Hettie
0x55f371567330,6,0x55f371579c10,Hetty
0x55f3715674b0,7,0x55f371579c70,Hilary
0x55f371567570,6,0x55f371579cd0,Hilda
0x55f371567c70,10,0x55f371579d30,Hildagard
0x55f371567db0,11,0x55f371579d90,Hildagarde
0x55f371567970,6,0x55f371579df0,Hilde
0x55f3715680b0,11,0x55f371579e50,Hildegaard
0x55f3715681f0,11,0x55f371579eb0,Hildegarde
0x55f3715679f0,6,0x55f371579ed0,Hildy
0x55f371567b30,8,0x55f371579ef0,Hillary
0x55f371568430,9,0x55f371579f10,Hilliary
0x55f371567d30,6,0x55f371579f70,Hinda
0x55f371567eb0,6,0x55f371579fd0,Holli
0x55f371567ff0,7,0x55f371579ff0,Hollie
0x55f371568170,6,0x55f37157a050,Holly
0x55f371568770,11,0x55f37157a0b0,Holly-Anne
0x55f371568bf0,10,0x55f37157a110,Hollyanne
0x55f3715684f0,6,0x55f37157a170,Honey
0x55f371568a70,6,0x55f37157a1d0,Honor
0x55f371568cf0,8,0x55f37157a1f0,Honoria
0x55f371564630,5,0x55f37157a210,Hope
0x55f371568db0,8,0x55f37157a230,Horatia
0x55f371568e30,9,0x55f37157a290,Hortense
0x55f371568ef0,10,0x55f37157a2f0,Hortensia
0x55f371569330,6,0x55f37157a350,Hulda
0x55f371570450,9,0x55f37157a3b0,Hyacinth
0x55f371570690,10,0x55f37157a410,Hyacintha
0x55f3715709d0,10,0x55f37157a470,Hyacinthe
0x55f371570b90,11,0x55f37157a490,Hyacinthia
0x55f371570dd0,11,0x55f37157a4f0,Hyacinthie
0x55f371570ed0,6,0x55f37157a550,Hynda
0x55f371570ff0,7,0x55f37157a5b0,Ianthe
0x55f3715711b0,6,0x55f37157a610,Ibbie
0x55f3715669b0,5,0x55f37157a630,Ibby
0x55f371577b10,4,0x55f37157a650,Ida
0x55f371571270,7,0x55f37157a670,Idalia
0x55f371571330,8,0x55f37157a6d0,Idalina
0x55f371571430,8,0x55f37157a730,Idaline
0x55f3715715f0,6,0x55f37157a790,Idell
0x55f3715717f0,7,0x55f37157a7b0,Idelle
0x55f371571870,7,0x55f37157a7d0,Idette
0x55f3715718f0,7,0x55f37157a830,Ileana
0x55f371571a30,7,0x55f37157a890,Ileane
0x55f371571b30,6,0x55f37157a8f0,Ilene
0x55f371571c70,6,0x55f37157a950,Ilise
0x55f371566e30,5,0x55f37157a970,Ilka
0x55f3715685b0,5,0x55f37157a990,Illa
0x55f371570cb0,5,0x55f37157a9b0,Ilsa
0x55f371571bf0,5,0x55f37157a9d0,Ilse
0x55f371571d30,6,0x55f37157aa30,Ilysa
0x55f371571f30,6,0x55f37157aa90,Ilyse
0x55f371571fb0,7,0x55f37157aab0,Ilyssa
0x55f371572030,7,0x55f37157ab10,Imelda
0x55f371572170,7,0x55f37157ab70,Imogen
0x55f371572830,8,0x55f37157ab90,Imogene
0x55f371572a30,8,0x55f37157abf0,Imojean
0x55f37155c2a0,4,0x55f37157ac10,Ina
0x55f371572430,7,0x55f37157ac30,Indira
0x55f371571e70,5,0x55f37157ac50,Ines
0x55f371572bf0,8,0x55f37157acb0,Inesita
0x55f371572570,7,0x55f37157acd0,Inessa
0x55f3715720f0,5,0x55f37157ad30,Inez
0x55f371572370,5,0x55f37157ad50,Inga
0x55f371572d30,9,0x55f37157adb0,Ingaberg
0x55f371572f30,9,0x55f37157ae10,Ingaborg
0x55f3715724f0,5,0x55f37157ae30,Inge
0x55f371573030,9,0x55f37157ae90,Ingeberg
0x55f371573170,9,0x55f37157aef0,Ingeborg
0x55f3715726f0,6,0x55f37157af50,Inger
0x55f3715729b0,7,0x55f37157af70,Ingrid
0x55f3715733b0,8,0x55f37157afd0,Ingunna
0x55f3715728b0,5,0x55f37157b030,Inna
0x55f3715734f0,8,0x55f37157b050,Iolande
0x55f3715735f0,9,0x55f37157b0b0,Iolanthe
0x55f3715730f0,5,0x55f37157b0d0,Iona
0x55f3715736b0,8,0x55f37157b130,Iormina
0x55f371560ab0,4,0x55f37157b150,Ira
0x55f3715737f0,6,0x55f37157b170,Irena
0x55f3715738b0,6,0x55f37157b1d0,Irene
0x55f3715739f0,6,0x55f37157b1f0,Irina
0x55f371573a70,5,0x55f37157b250,Iris
0x55f371573bf0,6,0x55f37157b2b0,Irita
0x55f371573cf0,5,0x55f37157b2d0,Irma
0x55f371573d70,4,0x55f37157b330,Isa
0x55f371573e30,7,0x55f37157b390,Isabel
0x55f371573f30,10,0x55f37157b3f0,Isabelita
0x55f371574230,9,0x55f37157b450,Isabella
0x55f3715742f0,9,0x55f37157b4b0,Isabelle
0x55f371574430,8,0x55f37157b510,Isadora
0x55f371574670,9,0x55f37157b570,Isahella
0x55f371574770,8,0x55f37157b5d0,Iseabal
0x55f3715748b0,8,0x55f37157b630,Isidora
0x55f371574190,5,0x55f37157b690,Isis
0x55f3715749b0,7,0x55f37157b6b0,Isobel
0x55f371574a30,5,0x55f37157b710,Issi
0x55f371574ab0,6,0x55f37157b770,Issie
0x55f371574b30,5,0x55f37157b7d0,Issy
0x55f371574bb0,6,0x55f37157b830,Ivett
0x55f371574cf0,7,0x55f37157b850,Ivette
0x55f371574d70,5,0x55f37157b8b0,Ivie
0x55f371574e70,7,0x55f37157b910,Ivonne
0x55f371574fb0,6,0x55f37157b970,Ivory
0x55f371574570,4,0x55f37157b990,Ivy
0x55f3715750f0,7,0x55f37157b9f0,Izabel
0x55f3715752b0,8,0x55f37157ba50,Jacenta
0x55f371575470,8,0x55f37157bab0,Jacinda
0x55f371575670,8,0x55f37157bad0,Jacinta
0x55f3715756f0,9,0x55f37157bb30,Jacintha
0x55f371575830,9,0x55f37157bb90,Jacinthe
0x55f3715758b0,9,0x55f37157bbf0,Jackelyn
0x55f3715755f0,6,0x55f37157bc10,Jacki
0x55f3715759b0,7,0x55f37157bc70,Jackie
0x55f371575bf0,8,0x55f37157bcd0,Jacklin
0x55f371575f70,8,0x55f37157bcf0,Jacklyn
0x55f371576030,11,0x55f37157bd50,Jackquelin
0x55f3715766b0,12,0x55f37157bdb0,Jackqueline
0x55f371576130,6,0x55f37157bdd0,Jacky
0x55f3715761b0,7,0x55f37157bdf0,Jaclin
0x55f371576230,7,0x55f37157be50,Jaclyn
0x55f3715764b0,10,0x55f37157beb0,Jacquelin
0x55f371576870,11,0x55f37157bf10,Jacqueline
0x55f3715769f0,10,0x55f37157bf70,Jacquelyn
0x55f371576c70,11,0x55f37157bfd0,Jacquelynn
0x55f371576df0,12,0x55f37157bff0,Jacquenetta
0x55f371576eb0,12,0x55f37157c050,Jacquenette
0x55f371577370,10,0x55f37157c0b0,Jacquetta
0x55f371577470,10,0x55f37157c0d0,Jacquette
0x55f3715763b0,7,0x55f37157c130,Jacqui
0x55f3715770b0,8,0x55f37157c150,Jacquie
0x55f371577570,8,0x55f37157c1b0,Jacynth
0x55f371575ef0,5,0x55f37157c1d0,Jada
0x55f371576330,5,0x55f37157c230,Jade
0x55f371576530,6,0x55f37157c250,Jaime
0x55f3715765b0,7,0x55f37157c270,Jaimie
0x55f371577030,6,0x55f37157c2d0,Jaine
0x55f371576b70,5,0x55f37157c2f0,Jami
0x55f371577170,6,0x55f37157c310,Jamie
0x55f371577830,7,0x55f37157c370,Jamima
0x55f371577970,7,0x55f37157c3d0,Jammie
0x55f3715753f0,4,0x55f37157c3f0,Jan
0x55f371577770,5,0x55f37157c410,Jana
0x55f371577af0,7,0x55f37157c430,Janaya
0x55f371577b70,7,0x55f37157c490,Janaye
0x55f371577e70,6,0x55f37157c4f0,Jandy
0x55f371577a30,5,0x55f37157c510,Jane
0x55f371577f70,7,0x55f37157c530,Janean
0x55f371578170,9,0x55f37157c590,Janeczka
0x55f371578030,7,0x55f37157c5b0,Janeen
0x55f3715780b0,6,0x55f37157c5d0,Janel
0x55f3715782f0,7,0x55f37157c630,Janela
0x55f3715783f0,8,0x55f37157c690,Janella
0x55f3715784f0,8,0x55f37157c6f0,Janelle
0x55f37157c550,7,0x55f37157c750,Janene
0x55f37157c710,8,0x55f37157c7b0,Janenna
0x55f37157c770,8,0x55f37157c810,Janessa
0x55f37157c650,6,0x55f37157c830,Janet
0x55f37157c4b0,7,0x55f37157c890,Janeta
0x55f37157c850,8,0x55f37157c8f0,Janetta
0x55f37157c390,8,0x55f37157c950,Janette
0x55f37157c330,7,0x55f37157c9b0,Janeva
0x55f37157c8b0,6,0x55f37157c9d0,Janey
0x55f37157c970,6,0x55f37157ca30,Jania
0x55f37157c9f0,7,0x55f37157ca50,Janice
0x55f37157c170,6,0x55f37157cab0,Janie
0x55f37157ca70,8,0x55f37157cb10,Janifer
0x55f37157cad0,7,0x55f37157cb70,Janina
0x55f37157cb30,7,0x55f37157cbd0,Janine
0x55f37157cb90,6,0x55f37157cc30,Janis
0x55f37157cbf0,7,0x55f37157cc90,Janith
0x55f37157cc50,6,0x55f37157ccb0,Janka
0x55f37157bf30,6,0x55f37157cd10,Janna
0x55f37157ccd0,7,0x55f37157cd70,Jannel
0x55f37157bed0,9,0x55f37157cdd0,Jannelle
0x55f37157cd90,6,0x55f37157ce30,Janot
0x55f371577d70,5,0x55f37157ce50,Jany
0x55f37157cdf0,9,0x55f37157ceb0,Jaquelin
0x55f37157bd70,9,0x55f37157cf10,Jaquelyn
0x55f37157bd10,11,0x55f37157cf70,Jaquenetta
0x55f37157bc90,11,0x55f37157cfd0,Jaquenette
0x55f37157cf30,8,0x55f37157cff0,Jaquith
0x55f37157ce70,7,0x55f37157d010,Jasmin
0x55f37157cf90,8,0x55f37157d070,Jasmina
0x55f37157d030,8,0x55f37157d0d0,Jasmine
0x55f37157d090,6,0x55f37157d130,Jayme
0x55f37157d0f0,7,0x55f37157d190,Jaymee
0x55f37157d150,6,0x55f37157d1f0,Jayne
0x55f37157bc30,8,0x55f37157d250,Jaynell
0x55f37157d210,7,0x55f37157d2b0,Jazmin
0x55f37157c7d0,5,0x55f37157d2d0,Jean
0x55f37157d270,6,0x55f37157d330,Jeana
0x55f37157d2f0,6,0x55f37157d390,Jeane
0x55f37157d350,9,0x55f37157d3f0,Jeanelle
0x55f37157d3b0,9,0x55f37157d450,Jeanette
0x55f37157d410,7,0x55f37157d4b0,Jeanie
0x55f37157bbb0,8,0x55f37157d510,Jeanine
0x55f37157ba70,7,0x55f37157d570,Jeanna
0x55f37157d530,7,0x55f37157d5d0,Jeanne
0x55f37157b9b0,10,0x55f37157d630,Jeannette
0x55f37157d590,8,0x55f37157d690,Jeannie
0x55f37157d5f0,9,0x55f37157d6f0,Jeannine
0x55f37157b930,8,0x55f37157d750,Jehanna
0x55f37157d710,7,0x55f37157d7b0,Jelene
0x55f37157ba10,6,0x55f37157d7d0,Jemie
0x55f37157d770,7,0x55f37157d830,Jemima
0x55f37157b8d0,8,0x55f37157d890,Jemimah
0x55f37157d850,7,0x55f37157d8f0,Jemmie
0x55f37157b870,6,0x55f37157d950,Jemmy
0x55f371576d70,4,0x55f37157d970,Jen
0x55f37157cd30,5,0x55f37157d990,Jena
0x55f37157b7f0,6,0x55f37157d9f0,Jenda
0x55f37157d9b0,8,0x55f37157da50,Jenelle
0x55f37157d1b0,5,0x55f37157da70,Jeni
0x55f37157da10,7,0x55f37157da90,Jenica
0x55f37157b530,8,0x55f37157daf0,Jeniece
0x55f37157b2f0,8,0x55f37157db10,Jenifer
0x55f37157b210,9,0x55f37157db70,Jeniffer
0x55f37157b190,8,0x55f37157dbd0,Jenilee
0x55f37157b590,7,0x55f37157dbf0,Jenine
0x55f37157dab0,5,0x55f37157dc10,Jenn
0x55f37157b470,6,0x55f37157dc70,Jenna
0x55f37157b410,7,0x55f37157dc90,Jennee
0x55f37157db90,9,0x55f37157dcf0,Jennette
0x55f37157b3b0,6,0x55f37157dd10,Jenni
0x55f37157b0f0,8,0x55f37157dd70,Jennica
0x55f37157af90,7,0x55f37157ddd0,Jennie
0x55f37157ae50,9,0x55f37157ddf0,Jennifer
0x55f37157add0,9,0x55f37157de50,Jennilee
0x55f37157ad70,8,0x55f37157deb0,Jennine
0x55f37157db30,6,0x55f37157ded0,Jenny
0x55f37157de70,8,0x55f37157df30,Jeralee
0x55f37157dcb0,5,0x55f37157df50,Jere
0x55f37157de10,5,0x55f37157df70,Jeri
0x55f37157def0,9,0x55f37157dfd0,Jermaine
0x55f37157ac70,7,0x55f37157e030,Jerrie
0x55f37157abb0,9,0x55f37157e090,Jerrilee
0x55f37157e050,9,0x55f37157e0f0,Jerrilyn
0x55f37157e0b0,8,0x55f37157e150,Jerrine
0x55f37157e110,6,0x55f37157e170,Jerry
0x55f37157a9f0,9,0x55f37157e190,Jerrylee
0x55f37157aad0,5,0x55f37157e1f0,Jess
0x55f37157a910,6,0x55f37157e250,Jessa
0x55f37157a850,9,0x55f37157e2b0,Jessalin
0x55f37157a7f0,9,0x55f37157e310,Jessalyn
0x55f37157e2d0,10,0x55f37157e370,Jessamine
0x55f37157e330,9,0x55f37157e3d0,Jessamyn
0x55f37157a750,6,0x55f37157e430,Jesse
0x55f37157e3f0,9,0x55f37157e490,Jesselyn
0x55f37157e450,6,0x55f37157e4f0,Jessi
0x55f37157a6f0,8,0x55f37157e550,Jessica
0x55f37157a690,7,0x55f37157e5b0,Jessie
0x55f37157a570,8,0x55f37157e610,Jessika
0x55f37157e5d0,6,0x55f37157e670,Jessy
0x55f37157a510,6,0x55f37157e6d0,Jewel
0x55f37157a430,7,0x55f37157e730,Jewell
0x55f37157e6f0,8,0x55f37157e790,Jewelle
0x55f37157e630,5,0x55f37157e7b0,Jill
0x55f37157a3d0,8,0x55f37157e810,Jillana
0x55f37157e7d0,8,0x55f37157e870,Jillane
0x55f37157e830,9,0x55f37157e8d0,Jillayne
0x55f37157e890,8,0x55f37157e930,Jilleen
0x55f37157e8f0,8,0x55f37157e990,Jillene
0x55f37157e690,6,0x55f37157e9b0,Jilli
0x55f37157a370,8,0x55f37157ea10,Jillian
0x55f37157e9d0,7,0x55f37157ea70,Jillie
0x55f37157a0d0,6,0x55f37157ead0,Jilly
0x55f371579e70,6,0x55f37157eb30,Jinny
0x55f37155e810,3,0x55f37157eb50,Jo
0x55f3715766d0,3,0x55f37157eb70,Jo
0x55f37157c010,4,0x55f37157eb90,Ann
0x55f371579e10,7,0x55f37157ebb0,Jo-Ann
0x55f371579c90,8,0x55f37157ebd0,Jo-Anne
0x55f37157ea30,5,0x55f37157ebf0,Joan
0x55f371579d50,6,0x55f37157ec50,Joana
0x55f371579bd0,6,0x55f37157ecb0,Joane
0x55f37157ec70,7,0x55f37157ed10,Joanie
0x55f371579b70,6,0x55f37157ed70,Joann
0x55f37157ed30,7,0x55f37157edd0,Joanna
0x55f37157ed90,7,0x55f37157ee30,Joanne
0x55f37157edf0,8,0x55f37157ee50,Joannes
0x55f371579850,6,0x55f37157eeb0,Jobey
0x55f37157a070,5,0x55f37157eed0,Jobi
0x55f3715797f0,6,0x55f37157ef30,Jobie
0x55f371579450,7,0x55f37157ef90,Jobina
0x55f3715796d0,5,0x55f37157eff0,Joby
0x55f371579370,6,0x55f37157f050,Jobye
0x55f371579290,7,0x55f37157f0b0,Jobyna
0x55f37157f070,8,0x55f37157f110,Jocelin
0x55f371578e90,9,0x55f37157f170,Joceline
0x55f371579210,8,0x55f37157f190,Jocelyn
0x55f371578c50,9,0x55f37157f1f0,Jocelyne
0x55f371578f50,6,0x55f37157f210,Jodee
0x55f371579510,5,0x55f37157f230,Jodi
0x55f37157f010,5,0x55f37157f290,Jody
0x55f3715ab2d0,7,0x55f37157f390,Linnet
0x55f371562ff0,5,0x55f37157f410,Loni
0x55f37155f2b0,6,0x55f37157f450,Lissi
0x55f371578cb0,5,0x55f37157f570,Joey
0x55f3715638b0,8,0x55f37157f6b0,Loraine
0x55f371578b50,5,0x55f37157f750,Jojo
0x55f371578590,5,0x55f37157f870,Joli
0x55f37155d930,6,0x55f37157f8f0,Randy
0x55f3715643f0,8,0x55f37157fa30,Loralie
0x55f3715ab6d0,7,0x55f37157fbf0,Linnie
0x55f371580250,1
0x55f371582cf0,1
0x55f371560690,1
0x55f371572bd0,1
0x55f37157bf90,4,0x55f371580050,Joy
0x55f371583130,3
0x55f3715659f0,6,0x55f371580210,Retha
0x55f37155c100,6,0x55f371580290,Lindi
0x55f3715aa810,5,0x55f3715803d0,Linn
0x55f371580190,2
0x55f3715603f0,4,0x55f371580a90,Liz
0x55f371565870,8,0x55f371580ad0,Loretta
