Data Source File,middle-names.txt
Memory Manager Type,Worst Fit
Total Memory Allocated by sbrk (bytes),17039
Size of freedMBList,2056
Size of allocMBList,867
Number of Times Blocks were Split,1180
Number of Times Blocks were Merged,624
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55cab8e877c0,4,0x55cab8e45420,Jed
0x55cab8e40940,10,0x55cab8e45660,Johnathon
0x55cab8e40440,7,0x55cab8e45720,Josias
0x55cab8e50e20,9,0x55cab8e457a0,Reinaldo
0x55cab8e44560,7,0x55cab8e45960,Johann
0x55cab8e52fc0,8,0x55cab8e45b60,Rickert
0x55cab8e3ed60,7,0x55cab8e45c20,Josiah
0x55cab8e41060,6,0x55cab8e45e40,Jonah
0x55cab8e3fca0,7,0x55cab8e45e80,Justin
0x55cab8e84720,10,0x55cab8e45ee0,Justinian
0x55cab8e45280,8,0x55cab8e45f40,Justino
0x55cab8e784c0,7,0x55cab8e45fa0,Justis
0x55cab8e7f500,7,0x55cab8e46000,Justus
0x55cab8e7fa80,9,0x55cab8e46060,Kahaleel
0x55cab8e3f3a0,7,0x55cab8e460c0,Kahlil
0x55cab8e40ec0,5,0x55cab8e46120,Kain
0x55cab8e45000,6,0x55cab8e46180,Kaine
0x55cab8e45900,7,0x55cab8e461e0,Kaiser
0x55cab8e43080,5,0x55cab8e46240,Kale
0x55cab8e43140,6,0x55cab8e462a0,Kaleb
0x55cab8e38e50,6,0x55cab8e46300,Kalil
0x55cab8e44ee0,6,0x55cab8e46360,Kalle
0x55cab8e7adc0,7,0x55cab8e463c0,Kalvin
0x55cab8e80b40,5,0x55cab8e46420,Kane
0x55cab8e81400,7,0x55cab8e46480,Kareem
0x55cab8e3bdc0,6,0x55cab8e464e0,Karel
0x55cab8e3cb20,6,0x55cab8e46540,Karim
0x55cab8e41620,5,0x55cab8e465a0,Karl
0x55cab8e7ad20,7,0x55cab8e46600,Karlan
0x55cab8e77460,8,0x55cab8e46660,Karlens
0x55cab8e7ef60,7,0x55cab8e466c0,Karlik
0x55cab8e7b040,7,0x55cab8e46720,Karlis
0x55cab8e7d6c0,7,0x55cab8e46780,Karney
