Data Source File,_data/middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5589170f8100,7,0x5589170be680,Reuven
0x5589171002a0,4,0x5589170be6a0,Hew
0x5589170f68c0,7,0x5589170be7e0,Reilly
0x558917103e00,3,0x5589170be840,Hi
0x5589170bdbe0,6,0x5589170be880,Killy
0x5589170beea0,7,0x5589170be8c0,Kilian
0x5589170f7ac0,7,0x5589170be900,Reuben
0x558917100740,6,0x5589170beb00,Kelby
0x5589170f7900,7,0x5589170beb80,Renaud
0x5589170b7d30,4,0x5589170becc0,Job
0x5589170ffd40,7,0x5589170bedc0,Kareem
0x5589170fdd40,9,0x5589170bef00,Reinhold
0x5589170be780,6,0x5589170befc0,Kippy
0x5589170be0e0,5,0x5589170bf100,Kerr
0x558917101300,5,0x5589170bf200,Keir
0x5589171006c0,7,0x5589170bf240,Karney
0x5589170fd340,7,0x5589170bf2c0,Justin
0x5589170bbea0,7,0x5589170bf3c0,Kelwin
0x5589170ff240,7,0x5589170bf440,Justus
0x5589170cd7a0,4,0x5589170bf4c0,Roi
0x5589170fefc0,8,0x5589170bf540,Rinaldo
0x5589170b6270,5,0x5589170bf5c0,Jeth
0x5589170b70f0,6,0x5589170bf880,Regen
0x5589170bc120,9,0x5589170bf900,Ricoriki
0x5589170fee00,4,0x5589170bf940,Rob
0x5589170fbd40,4,0x5589170bf9c0,Ker
0x558917104ba0,3,0x5589170bfae0,Hy
0x5589170bd5e0,7,0x5589170bfba0,Kenyon
0x5589170b7a70,7,0x5589170bfbe0,Reggie
0x558917100720,4,0x5589170bfc40,Ian
0x558917102580,8,0x5589170bfc80,Robbert
0x5589170c1140,6,0x5589170bfd00,Kleon
0x558917100400,7,0x5589170bfd40,Karlis
0x5589170bed20,7,0x5589170bfd80,Kienan
0x5589170f9680,9,0x5589170bfe00,Jonathon
0x5589170fa140,7,0x5589170bff00,Rickey
0x5589170f85e0,4,0x5589170bff20,Ike
0x5589170fb440,5,0x5589170bff60,Jule
0x5589170f6cc0,4,0x5589170bffe0,Joe
0x558917101280,6,0x5589170c01a0,Kenny
0x5589170be660,7,0x5589170c01e0,Rouvin
0x5589170f7e00,4,0x5589170c0260,Jon
0x5589170f7780,8,0x5589170c03e0,Renaldo
0x558917101000,6,0x5589170c0460,Kelly
0x5589170f6f60,4,0x5589170c0480,Ira
0x5589170b8c60,4,0x5589170c04a0,Irv
0x5589170bc1e0,9,0x5589170c0520,Robinson
0x5589170b6af0,4,0x5589170c05a0,Jim
0x5589170f5c00,7,0x5589170c05e0,Johann
0x5589171011c0,6,0x5589170c0760,Rolph
0x5589170f9e00,5,0x5589170c08a0,Josh
0x5589170f82c0,6,0x5589170c0920,Judon
0x5589170f7500,10,0x5589170c09a0,Reinaldos
0x5589170f7e80,8,0x5589170c0ae0,Renault
0x5589170b6570,10,0x5589170c0c60,Johnathan
0x5589170f87c0,6,0x5589170c0ce0,Jules
0x5589170bdf20,8,0x5589170c0ea0,Kliment
0x5589170ba720,7,0x5589170c0f60,Kellen
0x5589170ba660,7,0x5589170c1120,Rodney
0x5589170fc240,6,0x5589170c1160,Karim
0x5589170f5780,6,0x5589170c1260,Jodie
0x5589170b7530,5,0x5589170c1620,Rene
0x5589170fa6c0,5,0x5589170c16a0,Judd
0x5589170fd040,4,0x5589170c17a0,Kim
0x5589170c06c0,4,0x5589170c1860,Kip
0x5589170b7470,6,0x5589170c1a20,Jocko
0x5589170f9d80,6,0x5589170c1ba0,Kaleb
0x5589170fe780,8,0x5589170c1ca0,Rickert
0x5589170fe7c0,10,0x5589170c1ce0,Justinian
0x5589170f9b00,9,0x5589170c1da0,Reinaldo
0x5589170fae40,5,0x5589170c2060,Jude
0x5589170fdb00,5,0x5589170c2260,Kane
0x5589170ba360,8,0x5589170c2420,Kinsley
0x5589170c1a00,5,0x5589170c24e0,Knox
0x558917100100,9,0x5589170c2500,Koenraad
0x5589170c1e80,7,0x5589170c2520,Konrad
0x5589170b79b0,11,0x5589170c2540,Konstantin
0x5589170fde80,12,0x5589170c2560,Konstantine
0x5589170c2240,6,0x5589170c25c0,Korey
0x5589170bee20,5,0x5589170c2620,Kort
0x5589170c0900,5,0x5589170c2680,Kory
0x5589170c1240,5,0x5589170c26e0,Kris
0x5589170baba0,7,0x5589170c2740,Krisha
0x5589170bbf60,8,0x5589170c27a0,Krishna
0x5589170bd020,9,0x5589170c27c0,Krishnah
0x5589170bd6e0,8,0x5589170c2820,Krispin
0x5589170bd7e0,9,0x5589170c2840,Kristian
0x5589170bf160,7,0x5589170c28a0,Kristo
0x5589170bc660,10,0x5589170c28c0,Kristofer
0x5589170b7eb0,11,0x5589170c28e0,Kristoffer
0x5589170bf360,10,0x5589170c2900,Kristofor
0x5589170f81c0,11,0x5589170c2920,Kristoforo
0x5589170f8700,11,0x5589170c2940,Kristopher
0x5589170bf5a0,8,0x5589170c29a0,Kristos
0x5589170bf7a0,5,0x5589170c2a00,Kurt
0x5589170c2100,7,0x5589170c2a60,Kurtis
0x558917106900,3,0x5589170c2a80,Ky
0x5589170c00c0,5,0x5589170c2ae0,Kyle
0x5589170fdf80,6,0x5589170c2b40,Kylie
0x5589170be1a0,6,0x5589170c2ba0,Laird
0x5589170c2b60,5,0x5589170c2bc0,Lalo
0x5589170be6c0,6,0x5589170c2c20,Lamar
0x5589170c1800,8,0x5589170c2c80,Lambert
0x5589170fed80,8,0x5589170c2ce0,Lammond
0x558917101080,7,0x5589170c2d40,Lamond
0x558917101880,7,0x5589170c2da0,Lamont
0x558917102280,6,0x5589170c2e00,Lance
0x5589170bae40,9,0x5589170c2e60,Lancelot
0x5589170c2d60,5,0x5589170c2e80,Land
0x5589170c2d00,5,0x5589170c2ea0,Lane
0x5589170c2dc0,6,0x5589170c2ec0,Laney
0x5589170bcbe0,9,0x5589170c2f20,Langsdon
0x5589170be920,9,0x5589170c2f80,Langston
0x5589170bf1e0,6,0x5589170c2fe0,Lanie
0x5589170c1440,7,0x5589170c3040,Lannie
0x5589170c2fa0,6,0x5589170c3060,Lanny
