Data Source File,first-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),21197
Size of freedMBList,2225
Size of allocMBList,972
Number of Times Blocks were Split,980
Number of Times Blocks were Merged,755
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5590253d7b30,8,0x5590253d1590,Hedwiga
0x5590253d22b0,6,0x5590253d15d0,Gusti
0x5590253d0730,6,0x5590253d1610,Conni
0x5590253d31f0,6,0x5590253d1690,Cordy
0x5590253d71f0,9,0x5590253d1710,Harriett
0x5590253d8170,8,0x5590253d1890,Helaine
0x5590253d6db0,8,0x5590253d1990,Cristen
0x5590253d30b0,7,0x5590253d1b10,Coriss
0x5590253d1a70,9,0x5590253d1b50,Guillema
0x5590253cea30,7,0x5590253d1c10,Coleen
0x5590253cbb40,6,0x5590253d1cd0,Gleda
0x5590253cc440,8,0x5590253d1d10,Corliss
0x5590253ceaf0,7,0x5590253d1d50,Colene
0x5590253d6fb0,7,0x5590253d1d90,Hannah
0x5590253f4390,6,0x5590253d1dd0,Robin
0x55902541ac50,5,0x5590253d1e50,Ciel
0x5590253d5d70,7,0x5590253d1f50,Loreen
0x5590253d8a70,7,0x5590253d2050,Lorene
0x5590253d65f0,8,0x5590253d2110,Coralie
0x5590253d38f0,9,0x5590253d21d0,Cordelie
0x5590253cf130,7,0x5590253d2550,Randie
0x5590253d4130,5,0x5590253d2650,Cloe
0x5590253ce230,11,0x5590253d27d0,Concettina
0x5590253d3170,6,0x5590253d2810,Cordi
0x5590253d17f0,10,0x5590253d28d0,Cristabel
0x5590253cc0c0,7,0x5590253d2910,Cindee
0x5590253d26f0,7,0x5590253d2a10,Corina
0x5590253e4fb0,2
0x5590253d40d0,5,0x5590253d2ad0,Cris
0x5590253d4270,8,0x5590253d2d10,Colleen
0x5590253d1eb0,10,0x5590253d2d90,Corabella
0x5590253d7fb0,8,0x5590253d2dd0,Corenda
0x5590253d3030,5,0x5590253d2f10,Cleo
0x5590253d25b0,8,0x5590253d2f50,Gwenore
0x5590253d6ff0,9,0x5590253d2fd0,Clemence
0x5590253cc780,5,0x5590253d3110,Gwyn
0x5590253d7470,8,0x5590253d3210,Cordula
0x5590253cb2c0,5,0x5590253d3290,Glad
0x5590253cf5b0,7,0x5590253d3310,Collen
0x5590253cd9b0,10,0x5590253d3390,Goldarina
0x5590253d1cf0,9,0x5590253d34d0,Consuelo
0x5590253d03f0,6,0x5590253d35d0,Ranna
0x5590253cf8b0,7,0x5590253d3650,Connie
0x55902541b050,11,0x5590253d3690,Constancia
0x5590253d60b0,8,0x5590253d3750,Corissa
0x5590253d4a30,8,0x5590253d3810,Corrine
0x5590253d6930,8,0x5590253d3910,Coralyn
0x5590253d57b0,8,0x5590253d3950,Corinne
0x5590253d0870,6,0x5590253d3a50,Conny
0x5590253d59d0,5,0x5590253d3c50,Cory
0x55902541ac90,6,0x5590253d3c90,Linet
0x5590253e7850,7,0x5590253d3cd0,Rodina
0x55902541b830,2
0x5590253d1870,6,0x5590253d3f90,Gussi
0x5590253d4ab0,10,0x5590253d42d0,Harrietta
0x5590253cd6b0,6,0x5590253d4390,Lisha
0x5590253d3630,9,0x5590253d4550,Coraline
0x5590253d3e70,7,0x5590253d4590,Gustie
0x5590253d1ab0,8,0x5590253d45d0,Corrina
0x55902541bdd0,8,0x5590253d4710,Linnell
0x5590253d4d30,7,0x5590253d4790,Gwynne
0x5590253cf0b0,5,0x5590253d47d0,Clea
0x5590253cb240,11,0x5590253d4890,Cinderella
0x5590253d4730,5,0x5590253d48d0,Cori
0x5590253d2c10,7,0x5590253d4990,Cristi
0x55902541abd0,7,0x5590253d49d0,Cindra
0x5590253d65b0,7,0x5590253d4b90,Hallie
0x5590253e2490,7,0x5590253d4cd0,Lucita
0x5590253d0a10,2
0x5590253cf630,6,0x5590253d4e10,Codee
0x5590253ce4f0,10,0x5590253d4f90,Guenevere
0x5590253d91b0,10,0x5590253d4fd0,Henrietta
0x5590253d2130,9,0x5590253d5090,Gwenette
0x5590253d3ff0,6,0x5590253d50d0,Corey
